main_name,plan_id,num_obs,objectname,ra_j2000,dec_j2000,epoch,airmass,shutter_ut_time_date,exptime,emavg,emnumsmp,snrem,decker,temp_chiron,pathfile,comments
 ,417, ,HIP008102,01:44:01.66,-15:55:57.0,2000.0,1.155,2021-07-07T09:30:28.431,300.0,1531.98,3000,281.49075436756146,slicer,23.241,/nfs/morgan/chiron/tous/mir7/fitspec/210706/achi210706.1183.fits,
 ,417, ,HIP008102,01:44:03.78,-15:55:34.5,2000.0,1.092,2021-07-06T10:07:30.419,300.0,318.85,3000,128.02475162556087,slicer,23.252,/nfs/morgan/chiron/tous/mir7/fitspec/210705/achi210705.1181.fits,
 ,417, ,HIP008102,01:44:03.81,-15:55:33.6,2000.0,1.100,2021-07-06T10:02:12.787,300.0,387.77,3000,141.282576759163,slicer,23.249,/nfs/morgan/chiron/tous/mir7/fitspec/210705/achi210705.1180.fits,
 ,417, ,HIP008102,01:44:04.41,-15:55:38.0,2000.0,1.033,2021-12-11T01:00:13.471,273.958,2919.08,2738,371.33466189502917,slicer,23.308,/nfs/morgan/chiron/tous/mir7/fitspec/211210/achi211210.1121.fits,
 ,417, ,HIP008102,01:44:02.79,-15:55:46.3,2000.0,1.404,2021-09-23T03:14:21.280,300.0,1496.54,3000,278.2104612527858,slicer,22.753,/nfs/morgan/chiron/tous/mir7/fitspec/210922/achi210922.1137.fits,
 ,417, ,HIP008102,01:44:01.73,-15:55:51.8,2000.0,1.047,2021-11-30T01:09:37.316,234.855,3404.56,2348,371.36874389625615,slicer,23.232,/nfs/morgan/chiron/tous/mir7/fitspec/211129/achi211129.1123.fits,
 ,417, ,HIP008102,01:44:02.73,-15:55:46.4,2000.0,1.363,2021-09-23T03:22:41.171,300.0,1447.05,3000,273.5639058277958,slicer,22.756,/nfs/morgan/chiron/tous/mir7/fitspec/210922/achi210922.1139.fits,
 ,417, ,HIP008102,01:44:02.56,-15:55:53.2,2000.0,1.104,2021-09-28T04:29:38.928,300.0,1514.07,3000,279.83782757674567,slicer,23.143,/nfs/morgan/chiron/tous/mir7/fitspec/210927/achi210927.1149.fits,
 ,417, ,HIP008102,01:44:03.59,-15:55:25.8,2000.0,1.416,2021-07-05T08:26:28.989,300.0,760.24,2999,198.0999814984997,slicer,23.232,/nfs/morgan/chiron/tous/mir7/fitspec/210704/achi210704.1165.fits,
 ,417, ,HIP008102,01:44:04.35,-15:55:35.5,2000.0,1.041,2021-12-09T00:43:18.715,300.0,2578.53,3000,365.31357200157413,slicer,23.298,/nfs/morgan/chiron/tous/mir7/fitspec/211208/achi211208.1118.fits,
 ,417, ,HIP008102,01:44:03.93,-15:55:36.7,2000.0,1.058,2021-07-04T10:42:22.238,300.0,973.32,3000,224.26642526570754,slicer,23.228,/nfs/morgan/chiron/tous/mir7/fitspec/210703/achi210703.1187.fits,
 ,417, ,HIP008102,01:44:05.40,-15:55:47.5,2000.0,1.065,2021-12-03T02:41:02.724,300.0,2324.86,3000,346.86095959285853,slicer,23.226,/nfs/morgan/chiron/tous/mir7/fitspec/211202/achi211202.1127.fits,
 ,417, ,HIP008102,01:43:59.76,-15:55:48.2,2000.0,1.134,2021-07-03T09:55:45.931,300.0,830.25,2999,207.04900646315602,slicer,23.219,/nfs/morgan/chiron/tous/mir7/fitspec/210702/achi210702.1155.fits,
 ,417, ,HIP008102,01:44:04.44,-15:55:40.1,2000.0,1.034,2021-12-18T00:26:19.080,278.793,2867.64,2788,371.3937002867515,slicer,23.226,/nfs/morgan/chiron/tous/mir7/fitspec/211217/achi211217.1116.fits,
 ,417, ,HIP008102,01:44:02.97,-15:56:00.1,2000.0,1.050,2021-10-26T03:23:20.880,268.93,2973.55,2688,371.3453892367258,slicer,23.084,/nfs/morgan/chiron/tous/mir7/fitspec/211025/achi211025.1141.fits,
 ,417, ,HIP008102,01:44:05.50,-15:55:42.0,2000.0,1.057,2021-12-08T02:13:55.326,263.398,3034.48,2635,371.41402981970106,slicer,23.284,/nfs/morgan/chiron/tous/mir7/fitspec/211207/achi211207.1130.fits,
 ,417, ,HIP008102,01:44:02.65,-15:55:55.4,2000.0,1.254,2021-09-25T03:41:38.928,300.0,1837.65,2999,308.2866746455465,slicer,23.016,/nfs/morgan/chiron/tous/mir7/fitspec/210924/achi210924.1141.fits,
 ,417, ,HIP008102,01:44:02.29,-15:55:52.0,2000.0,1.293,2021-09-21T03:46:37.829,300.0,1316.2,3000,260.88018613082494,slicer,22.88,/nfs/morgan/chiron/tous/mir7/fitspec/210920/achi210920.1140.fits,
 ,417, ,HIP008102,01:44:01.64,-15:55:47.4,2000.0,1.501,2021-07-13T07:40:21.980,300.0,704.97,3000,190.7706616697582,slicer,23.249,/nfs/morgan/chiron/tous/mir7/fitspec/210712/achi210712.1161.fits,
 ,417, ,HIP008102,01:44:01.72,-15:55:55.6,2000.0,1.032,2021-11-25T02:04:42.426,251.472,3179.79,2516,371.5185528433345,slicer,23.244,/nfs/morgan/chiron/tous/mir7/fitspec/211124/achi211124.1130.fits,
 ,417, ,HIP008102,01:44:02.01,-15:56:02.4,2000.0,1.033,2021-07-15T10:44:33.337,300.0,1437.19,3000,272.62870197748725,slicer,23.195,/nfs/morgan/chiron/tous/mir7/fitspec/210714/achi210714.1187.fits,
 ,417, ,HIP008102,01:44:02.40,-15:55:59.3,2000.0,1.039,2021-11-20T02:58:50.223,228.31,3501.53,2283,371.37074592822836,slicer,23.214,/nfs/morgan/chiron/tous/mir7/fitspec/211119/achi211119.1133.fits,
 ,417, ,HIP008102,01:44:01.63,-15:55:56.6,2000.0,1.137,2022-09-22T04:36:52.294,300.0,1495.48,3000,278.1117527299237,slicer,22.331,/nfs/morgan/chiron/tous/mir7/fitspec/220921/achi220921.1149.fits,
 ,417, ,HIP008102,01:44:04.72,-15:55:42.1,2000.0,1.033,2021-12-23T00:33:59.873,300.0,2517.66,3000,360.97175795807607,slicer,23.314,/nfs/morgan/chiron/tous/mir7/fitspec/211222/achi211222.1116.fits,
 ,417, ,HIP008102,01:44:02.37,-15:55:56.4,2000.0,1.039,2021-11-23T01:50:20.378,300.0,1959.54,3000,318.41320587651745,slicer,23.234,/nfs/morgan/chiron/tous/mir7/fitspec/211122/achi211122.1126.fits,
 ,417, ,HIP008102,01:44:04.95,-15:55:39.5,2000.0,1.104,2022-01-14T00:24:28.014,300.0,2479.79,3000,358.2439655201677,slicer,23.332,/nfs/morgan/chiron/tous/mir7/fitspec/220113/achi220113.1116.fits,
 ,417, ,HIP008102,01:44:04.26,-15:55:40.6,2000.0,1.032,2021-12-21T00:26:09.422,300.0,2103.42,3001,329.9652348227173,slicer,23.329,/nfs/morgan/chiron/tous/mir7/fitspec/211220/achi211220.1116.fits,
 ,417, ,HIP008102,01:44:04.11,-15:55:35.5,2000.0,1.032,2021-12-13T01:00:38.416,276.203,2896.24,2761,371.4294617420544,slicer,23.267,/nfs/morgan/chiron/tous/mir7/fitspec/211212/achi211212.1118.fits,
 ,417, ,HIP008102,01:44:04.82,-15:55:39.3,2000.0,1.114,2022-01-14T00:30:00.912,300.0,2642.62,2999,369.7682803736106,slicer,23.344,/nfs/morgan/chiron/tous/mir7/fitspec/220113/achi220113.1117.fits,
 ,417, ,HIP008102,01:44:06.05,-15:55:42.5,2000.0,1.159,2022-01-13T00:55:17.663,300.0,2660.28,2998,370.9409938694332,slicer,23.323,/nfs/morgan/chiron/tous/mir7/fitspec/220112/achi220112.1121.fits,
 ,417, ,HIP008102,01:44:02.38,-15:55:55.0,2000.0,1.061,2021-08-10T08:14:24.375,300.0,1762.85,2999,301.9386032226488,slicer,23.165,/nfs/morgan/chiron/tous/mir7/fitspec/210809/achi210809.1150.fits,
 ,417, ,HIP008102,01:44:01.70,-15:55:53.5,2000.0,1.126,2021-07-17T09:04:43.189,300.0,1726.65,3000,298.8678732840444,slicer,23.187,/nfs/morgan/chiron/tous/mir7/fitspec/210716/achi210716.1178.fits,
 ,417, ,HIP008102,01:44:04.14,-15:55:56.9,2000.0,1.150,2022-01-16T00:39:35.317,300.0,2152.28,3000,333.7243564756638,slicer,23.347,/nfs/morgan/chiron/tous/mir7/fitspec/220115/achi220115.1121.fits,
 ,417, ,HIP008102,01:44:02.70,-15:56:01.2,2000.0,1.042,2022-11-26T02:42:35.242,300.0,2083.57,3000,328.34797970465956,slicer,23.314,/nfs/morgan/chiron/tous/mir7/fitspec/221125/achi221125.1136.fits,
 ,417, ,HIP008102,01:44:00.09,-15:56:02.6,2000.0,1.033,2022-09-06T07:34:38.953,300.0,2197.69,2999,337.1742567643836,slicer,23.09,/nfs/morgan/chiron/tous/mir7/fitspec/220905/achi220905.1153.fits,
 ,417, ,HIP008102,01:44:02.58,-15:55:51.7,2000.0,1.175,2021-07-20T08:31:14.787,300.0,1161.44,3000,245.03278330648195,slicer,23.22,/nfs/morgan/chiron/tous/mir7/fitspec/210719/achi210719.1186.fits,
 ,417, ,HIP008102,01:45:07.07,-15:49:12.0,2023.0,1.054,2023-07-30T10:48:01.376,300.0,1255.4,3000,254.77186275130097,slicer,23.087,/nfs/morgan/chiron/tous/mir7/fitspec/230729/achi230729.1148.fits,
 ,417, ,HIP008102,01:43:59.31,-15:56:02.3,2000.0,1.048,2023-08-01T09:05:55.170,300.0,1522.64,3000,280.62997377755215,slicer,23.17,/nfs/morgan/chiron/tous/mir7/fitspec/230731/achi230731.1160.fits,
 ,417, ,HIP008102,01:44:05.10,-15:55:46.8,2000.0,1.136,2022-01-18T00:25:22.572,300.0,816.29,3000,205.33003818229906,slicer,23.27,/nfs/morgan/chiron/tous/mir7/fitspec/220117/achi220117.1116.fits,
 ,417, ,HIP008102,01:44:03.06,-15:55:31.8,2000.0,1.092,2023-07-28T08:42:43.817,300.0,940.69,3000,220.46545916421402,slicer,23.049,/nfs/morgan/chiron/tous/mir7/fitspec/230727/achi230727.1206.fits,
 ,417, ,HIP008102,01:44:03.06,-15:55:49.1,2000.0,1.314,2021-07-20T07:49:14.127,300.0,1443.65,3000,273.24178331228916,slicer,23.222,/nfs/morgan/chiron/tous/mir7/fitspec/210719/achi210719.1180.fits,
HIP008220,643,1,HIP008220,01:45:51.52,-11:19:54.2,2000.0,1.082,2022-08-08T08:30:37.955,900.0,4.74,9000,24.674932329844285,slicer,22.313,/nfs/morgan/chiron/tous/mir7/fitspec/220807/achi220807.1168.fits,
HIP008275,390,1,HIP008275,01:46:38.15,12:24:45.9,2000.0,1.378,2017-07-13T10:29:10.246,900.0,10.07,9000,37.91069681294329,slicer,23.825,/nfs/morgan/chiron/tous/mir7/fitspec/170712/achi170712.1219.fits,
HIP008489,643,2,HIP008489,01:49:28.06,17:46:44.8,2000.0,1.556,2022-08-26T07:17:21.441,900.0,2.34,8999,15.356199450340972,slicer,23.161,/nfs/morgan/chiron/tous/mir7/fitspec/220825/achi220825.1158.fits,
 ,643, ,HIP008489,01:49:28.11,17:46:46.1,2000.0,1.595,2022-08-26T07:02:03.800,900.0,2.59,9000,16.574297388440375,slicer,23.158,/nfs/morgan/chiron/tous/mir7/fitspec/220825/achi220825.1157.fits,
HIP008543,428,5,HIP008543,01:50:10.02,29:28:26.2,2000.0,1.986,2018-12-14T01:20:20.313,900.0,39.05,9000,77.07907658622209,slicer,23.264,/nfs/morgan/chiron/tous/mir7/fitspec/181213/achi181213.1120.fits,
 ,428, ,HIP008543,01:50:10.62,29:28:25.7,2000.0,2.024,2018-12-16T01:35:54.915,900.0,42.84,9000,80.80972503153897,slicer,23.238,/nfs/morgan/chiron/tous/mir7/fitspec/181215/achi181215.1124.fits,high airmass
 ,428, ,HIP008543,01:50:10.84,29:28:21.2,2000.0,1.991,2018-11-21T02:12:44.905,900.0,48.28,9000,85.8817564751263,slicer,23.286,/nfs/morgan/chiron/tous/mir7/fitspec/181120/achi181120.1128.fits,
 ,428, ,HIP008543,01:50:10.93,29:28:20.1,2000.0,1.978,2018-11-20T02:40:22.552,900.0,55.12,9000,91.86252386032874,slicer,23.252,/nfs/morgan/chiron/tous/mir7/fitspec/181119/achi181119.1134.fits,
 ,428, ,HIP008543,01:50:11.84,29:28:15.7,2000.0,1.979,2018-11-18T02:51:34.656,900.0,53.25,9000,90.26679838267697,slicer,23.19,/nfs/morgan/chiron/tous/mir7/fitspec/181117/achi181117.1135.fits,
HIP008726,643,2,HIP008726,01:52:17.36,17:55:48.2,2000.0,1.533,2022-08-30T07:19:21.281,900.0,3.51,9001,20.438955508482117,slicer,23.176,/nfs/morgan/chiron/tous/mir7/fitspec/220829/achi220829.1160.fits,
 ,643, ,HIP008726,01:52:17.41,17:55:49.3,2000.0,1.562,2022-08-30T07:04:03.645,900.0,3.45,8999,20.20657661043951,slicer,23.176,/nfs/morgan/chiron/tous/mir7/fitspec/220829/achi220829.1159.fits,
HIP008768,390,4,HIP008768,01:52:49.93,-22:25:54.9,2000.0,1.185,2017-08-09T07:03:52.094,900.0,31.4,9000,68.93656275772943,slicer,23.654,/nfs/morgan/chiron/tous/mir7/fitspec/170808/achi170808.1209.fits,97moon
 ,390, ,HIP008768,01:52:49.97,-22:26:06.6,2000.0,1.026,2017-08-03T09:01:57.798,900.0,16.13,9000,48.77543897780869,slicer,23.606,/nfs/morgan/chiron/tous/mir7/fitspec/170802/achi170802.1175.fits,med seeing
 ,390, ,HIP008768,01:52:50.07,-22:26:04.9,2000.0,1.016,2017-08-05T09:12:05.455,900.0,28.1,9000,65.11049100004496,slicer,23.646,/nfs/morgan/chiron/tous/mir7/fitspec/170804/achi170804.1211.fits,windy med seeing 93moon
 ,390, ,HIP008768,01:52:49.34,-22:25:57.9,2000.0,1.023,2017-07-11T10:37:39.453,900.0,32.65,9000,70.33150080529998,slicer,23.745,/nfs/morgan/chiron/tous/mir7/fitspec/170710/achi170710.1222.fits,
HIP008830,643,1,HIP008830,01:53:32.09,-21:15:14.8,2000.0,1.027,2022-08-08T08:48:25.700,900.0,8.41,9000,34.339917690434085,slicer,22.308,/nfs/morgan/chiron/tous/mir7/fitspec/220807/achi220807.1170.fits,
HIP008881,521,1,HIP008881,01:54:22.84,-15:43:44.0,2000.0,1.056,2020-11-03T02:55:18.552,900.0,10.47,8995,38.710249687908316,slicer,23.17,/nfs/morgan/chiron/tous/mir7/fitspec/201102/achi201102.1138.fits,
HIP009067,643,2,HIP009067,01:56:43.72,29:48:35.4,2000.0,2.003,2022-09-07T07:24:33.935,900.0,2.87,9000,17.838830840382535,slicer,23.113,/nfs/morgan/chiron/tous/mir7/fitspec/220906/achi220906.1155.fits, high airmass
 ,643, ,HIP009067,01:56:43.80,29:48:36.0,2000.0,2.020,2022-09-07T07:09:16.301,900.0,2.82,9000,17.61967857041556,slicer,23.111,/nfs/morgan/chiron/tous/mir7/fitspec/220906/achi220906.1154.fits, high airmass
HIP009127,643,1,HIP009127,01:57:41.53,-05:14:02.3,2000.0,1.142,2022-08-11T08:21:59.197,900.0,6.89,8999,30.706322757140917,slicer,22.936,/nfs/morgan/chiron/tous/mir7/fitspec/220810/achi220810.1164.fits,
HIP009488,521,1,HIP009488,02:02:02.90,03:56:12.3,2000.0,1.219,2020-11-06T04:11:57.995,900.0,3.89,9005,21.842260396348237,slicer,23.214,/nfs/morgan/chiron/tous/mir7/fitspec/201105/achi201105.1140.fits,
HIP009599,643,2,HIP009599,02:03:30.10,09:53:12.4,2000.0,1.395,2022-08-23T07:24:20.189,1200.0,2.89,12000,21.70368335904937,slicer,23.106,/nfs/morgan/chiron/tous/mir7/fitspec/220822/achi220822.1153.fits,
 ,643, ,HIP009599,02:03:30.03,09:53:14.7,2000.0,1.452,2022-08-23T07:04:02.555,1200.0,2.85,12000,21.51188053923661,slicer,23.108,/nfs/morgan/chiron/tous/mir7/fitspec/220822/achi220822.1152.fits,
HIP009603,485,1,HIP009603,02:03:32.19,-04:54:30.3,2000.0,1.204,2018-10-06T04:12:59.766,900.0,4.47,9000,23.809449725192675,slicer,23.178,/nfs/morgan/chiron/tous/mir7/fitspec/181005/achi181005.1143.fits,
HIP009607,643,2,HIP009607,02:03:35.05,12:35:12.3,2000.0,1.546,2022-07-13T09:37:55.953,900.0,3.2,9000,19.222675422794982,slicer,21.566,/nfs/morgan/chiron/tous/mir7/fitspec/220712/achi220712.1159.fits,
 ,643, ,HIP009607,02:03:35.24,12:35:13.5,2000.0,1.612,2022-07-13T09:22:38.309,900.0,3.36,9000,19.858948901102387,slicer,21.567,/nfs/morgan/chiron/tous/mir7/fitspec/220712/achi220712.1158.fits,
HIP009657,643,1,HIP009657,02:04:16.93,-06:32:31.9,2000.0,1.096,2021-12-18T00:39:53.076,900.0,13.8,9000,44.91017223011651,slicer,23.22,/nfs/morgan/chiron/tous/mir7/fitspec/211217/achi211217.1120.fits,
HIP009714,643,1,HIP009714,02:04:59.53,22:47:50.1,2000.0,1.675,2022-07-31T09:48:04.996,900.0,5.14,8999,25.90231704206423,slicer,23.01,/nfs/morgan/chiron/tous/mir7/fitspec/220730/achi220730.1164.fits,
HIP009716,428,5,HIP009716,02:05:01.95,-15:40:41.8,2000.0,1.082,2018-08-30T09:29:26.118,784.505,74.68,7845,99.94581645231885,slicer,23.072,/nfs/morgan/chiron/tous/mir7/fitspec/180829/achi180829.1175.fits,
 ,428, ,HIP009716,02:05:00.73,-15:40:27.2,2000.0,1.132,2018-08-15T07:30:24.220,599.144,97.85,5991,99.97645831444142,slicer,23.158,/nfs/morgan/chiron/tous/mir7/fitspec/180814/achi180814.1160.fits,
 ,428, ,HIP009716,02:05:02.53,-15:40:30.5,2000.0,1.071,2018-10-05T04:47:50.661,781.709,75.02,7817,99.99476466635484,slicer,23.134,/nfs/morgan/chiron/tous/mir7/fitspec/181004/achi181004.1143.fits,
 ,428, ,HIP009716,02:05:00.60,-15:40:43.7,2000.0,1.033,2018-08-02T10:05:31.675,687.917,85.24,6879,99.98911914762668,slicer,22.298,/nfs/morgan/chiron/tous/mir7/fitspec/180801/achi180801.1179.fits,
 ,428, ,HIP009716,02:05:01.73,-15:40:38.3,2000.0,1.034,2018-11-06T03:36:53.067,737.367,79.52,7374,99.99037296732874,slicer,23.189,/nfs/morgan/chiron/tous/mir7/fitspec/181105/achi181105.1140.fits,
HIP009749,521,3,HIP009749,02:05:24.88,-28:03:48.6,2000.0,1.023,2019-10-16T04:16:29.294,900.0,2.9,8995,17.96207060976647,slicer,23.14,/nfs/morgan/chiron/tous/mir7/fitspec/191015/achi191015.1137.fits,
 ,521, ,HIP009749,02:05:24.31,-28:04:08.4,2000.0,1.003,2020-12-23T00:59:23.647,900.0,3.46,9000,20.246468262653593,slicer,23.236,/nfs/morgan/chiron/tous/mir7/fitspec/201222/achi201222.1121.fits,
 ,521, ,HIP009749,02:05:24.52,-28:04:09.3,2000.0,1.009,2020-12-23T01:14:41.294,900.0,3.56,8999,20.625218229172372,slicer,23.226,/nfs/morgan/chiron/tous/mir7/fitspec/201222/achi201222.1122.fits,
HIP009753,485,1,HIP009753,02:05:24.87,-09:47:29.0,2000.0,1.067,2018-10-12T05:23:34.415,900.0,5.47,9000,26.875753994202874,slicer,23.048,/nfs/morgan/chiron/tous/mir7/fitspec/181011/achi181011.1140.fits,
HIP009967,643,1,HIP009967,02:08:20.98,03:03:35.9,2000.0,1.207,2021-11-14T02:48:21.166,900.0,7.66,9000,32.59858516224995,slicer,23.191,/nfs/morgan/chiron/tous/mir7/fitspec/211113/achi211113.1131.fits,
HIP009989,521,3,HIP009989,02:08:42.36,-00:21:50.1,2000.0,1.359,2020-12-25T02:44:50.642,900.0,3.1,9000,18.814080491910385,slicer,23.249,/nfs/morgan/chiron/tous/mir7/fitspec/201224/achi201224.1126.fits,
 ,521, ,HIP009989,02:08:42.05,-00:21:49.7,2000.0,1.308,2020-12-25T02:29:33.003,900.0,3.29,8999,19.581672559379683,slicer,23.249,/nfs/morgan/chiron/tous/mir7/fitspec/201224/achi201224.1125.fits,
 ,521, ,HIP009989,02:08:41.83,-00:21:20.1,2000.0,1.280,2019-10-25T02:57:03.427,900.0,2.96,9005,18.233675500021004,slicer,23.125,/nfs/morgan/chiron/tous/mir7/fitspec/191024/achi191024.1138.fits,
HIP010037,521,3,HIP010037,02:09:11.88,-16:20:14.4,2000.0,1.044,2019-10-16T04:34:43.690,900.0,2.99,8996,18.34849600376461,slicer,23.143,/nfs/morgan/chiron/tous/mir7/fitspec/191015/achi191015.1139.fits,
 ,521, ,HIP010037,02:09:12.55,-16:20:40.4,2000.0,1.103,2020-12-05T03:26:31.863,900.0,3.58,8996,20.695945094700615,slicer,23.236,/nfs/morgan/chiron/tous/mir7/fitspec/201204/achi201204.1132.fits,
 ,521, ,HIP010037,02:09:12.66,-16:20:39.8,2000.0,1.080,2020-12-05T03:11:14.195,900.0,3.53,9005,20.520804165919476,slicer,23.231,/nfs/morgan/chiron/tous/mir7/fitspec/201204/achi201204.1131.fits,
HIP010056,643,2,HIP010056,02:09:26.50,05:40:33.9,2000.0,1.242,2022-08-08T09:21:44.746,900.0,3.02,9000,18.480701399915755,slicer,22.309,/nfs/morgan/chiron/tous/mir7/fitspec/220807/achi220807.1173.fits,
 ,643, ,HIP010056,02:09:26.74,05:40:34.7,2000.0,1.255,2022-08-08T09:06:27.104,900.0,2.92,8999,18.053926848134555,slicer,22.314,/nfs/morgan/chiron/tous/mir7/fitspec/220807/achi220807.1172.fits,
HIP010258,643,1,HIP010258,02:11:57.26,04:21:38.3,2000.0,1.354,2022-08-01T08:34:06.450,900.0,4.92,8999,25.23375221350888,slicer,23.025,/nfs/morgan/chiron/tous/mir7/fitspec/220731/achi220731.1163.fits,
HIP010312,428,4,HIP010312,02:12:51.78,-17:41:07.5,2000.0,1.025,2018-10-12T05:42:38.469,900.0,3.21,9001,19.26449700287284,slicer,23.048,/nfs/morgan/chiron/tous/mir7/fitspec/181011/achi181011.1142.fits,
 ,428, ,HIP010312,02:12:53.34,-17:40:58.1,2000.0,1.107,2018-10-07T04:16:37.715,900.0,5.45,9000,26.817863964643102,slicer,23.205,/nfs/morgan/chiron/tous/mir7/fitspec/181006/achi181006.1145.fits,
 ,428, ,HIP010312,02:12:53.44,-17:41:01.7,2000.0,1.026,2018-10-14T05:39:41.211,900.0,3.0,9000,18.396412669377675,slicer,22.964,/nfs/morgan/chiron/tous/mir7/fitspec/181013/achi181013.1225.fits,
 ,428, ,HIP010312,02:12:55.06,-17:41:00.1,2000.0,1.030,2018-10-04T06:31:25.708,900.0,2.25,9000,14.89516051261999,slicer,23.075,/nfs/morgan/chiron/tous/mir7/fitspec/181003/achi181003.1162.fits,
HIP010337,390,1,HIP010337,02:13:12.82,-21:11:44.0,2000.0,1.040,2017-07-17T10:17:20.452,900.0,8.99,9000,35.6282384602332,slicer,23.567,/nfs/morgan/chiron/tous/mir7/fitspec/170716/achi170716.1231.fits,
HIP010416,390,1,HIP010416,02:14:13.70,-03:38:06.1,2000.0,1.130,2017-07-18T10:38:38.043,900.0,30.74,9000,68.18852510161575,slicer,23.576,/nfs/morgan/chiron/tous/mir7/fitspec/170717/achi170717.1232.fits,twilight
HIP010500,521,3,HIP010500,02:15:22.73,07:29:16.1,2000.0,1.264,2020-11-03T04:05:47.653,1800.0,2.85,18000,27.532742176565186,slicer,23.17,/nfs/morgan/chiron/tous/mir7/fitspec/201102/achi201102.1145.fits,
 ,521, ,HIP010500,02:15:22.74,07:29:18.9,2000.0,1.278,2020-11-03T03:35:30.010,1800.0,2.8,18000,27.24904156309297,slicer,23.167,/nfs/morgan/chiron/tous/mir7/fitspec/201102/achi201102.1144.fits,
 ,521, ,HIP010500,02:15:25.47,07:29:31.8,2000.0,1.311,2019-10-18T06:13:15.531,900.0,2.49,8996,16.09328165029888,slicer,23.106,/nfs/morgan/chiron/tous/mir7/fitspec/191017/achi191017.1143.fits,
HIP010532,643,1,HIP010532,02:15:42.85,-09:00:51.5,2000.0,1.075,2021-11-13T03:16:10.476,900.0,19.29,8999,53.57075423496039,slicer,23.187,/nfs/morgan/chiron/tous/mir7/fitspec/211112/achi211112.1134.fits,
HIP011000,521,1,HIP011000,02:21:45.92,-06:52:32.7,2000.0,1.130,2019-10-02T05:19:18.736,900.0,5.72,8996,27.581970818470325,slicer,23.146,/nfs/morgan/chiron/tous/mir7/fitspec/191001/achi191001.1155.fits,
HIP011083,428,2,HIP011083,02:22:43.76,18:24:35.2,2000.0,1.564,2018-08-02T09:30:07.218,900.0,28.91,9000,66.07013853523154,slicer,22.306,/nfs/morgan/chiron/tous/mir7/fitspec/180801/achi180801.1175.fits,
 ,428, ,HIP011083,02:22:44.02,18:24:43.0,2000.0,1.629,2018-08-10T08:33:13.823,900.0,30.59,9000,68.01736923060622,slicer,23.091,/nfs/morgan/chiron/tous/mir7/fitspec/180809/achi180809.1174.fits,
HIP011182,521,2,HIP011182,02:24:00.30,04:52:09.7,2000.0,1.223,2020-11-07T04:08:40.198,600.0,4.59,6000,18.648135952273233,slicer,23.217,/nfs/morgan/chiron/tous/mir7/fitspec/201106/achi201106.1139.fits,
 ,521, ,HIP011182,02:24:00.53,04:52:09.5,2000.0,1.226,2020-11-07T04:18:57.830,600.0,4.53,6000,18.480701399915755,slicer,23.22,/nfs/morgan/chiron/tous/mir7/fitspec/201106/achi201106.1140.fits,
HIP011443,521,1,HIP011443,02:27:33.86,07:42:37.9,2000.0,1.268,2019-10-11T05:58:26.438,900.0,4.57,8995,24.125441700902343,slicer,23.222,/nfs/morgan/chiron/tous/mir7/fitspec/191010/achi191010.1177.fits,
HIP011452,428,26,HIP011452,02:27:50.03,04:26:11.2,2000.0,1.248,2018-10-04T07:11:27.763,900.0,3.15,9000,19.019475218394028,slicer,23.081,/nfs/morgan/chiron/tous/mir7/fitspec/181003/achi181003.1166.fits,
 ,428, ,HIP011452,02:27:49.59,04:26:17.5,2000.0,1.242,2018-09-18T08:09:13.813,900.0,23.93,9001,59.930822479346915,slicer,22.933,/nfs/morgan/chiron/tous/mir7/fitspec/180917/achi180917.1161.fits,
 ,428, ,HIP011452,02:27:48.04,04:26:10.9,2000.0,1.237,2018-08-12T09:07:21.319,900.0,43.51,9000,81.4514613224037,slicer,23.184,/nfs/morgan/chiron/tous/mir7/fitspec/180811/achi180811.1177.fits,
 ,390, ,HIP011452,02:27:45.79,04:25:58.3,2000.0,1.244,2017-08-03T09:35:25.654,900.0,17.04,9000,50.20430500395095,slicer,23.612,/nfs/morgan/chiron/tous/mir7/fitspec/170802/achi170802.1179.fits,bad seeing
 ,428, ,HIP011452,02:27:48.02,04:26:11.0,2000.0,1.222,2018-08-14T09:17:42.367,900.0,29.34,9000,66.57396034769957,slicer,23.152,/nfs/morgan/chiron/tous/mir7/fitspec/180813/achi180813.1174.fits,
 ,390, ,HIP011452,02:27:45.74,04:26:03.0,2000.0,1.291,2017-08-06T08:54:19.854,900.0,42.34,9000,80.3274768146163,slicer,23.697,/nfs/morgan/chiron/tous/mir7/fitspec/170805/achi170805.1179.fits,
 ,428, ,HIP011452,02:27:45.98,04:25:52.2,2000.0,1.218,2017-12-17T01:42:54.386,900.0,37.27,9000,75.26315905370114,slicer,23.416,/nfs/morgan/chiron/tous/mir7/fitspec/171216/achi171216.1124.fits,
 ,428, ,HIP011452,02:27:48.69,04:26:12.3,2000.0,1.223,2018-09-21T06:46:28.570,900.0,23.11,9000,58.85447237152135,slicer,22.972,/nfs/morgan/chiron/tous/mir7/fitspec/180920/achi180920.1157.fits,
 ,428, ,HIP011452,02:27:49.00,04:26:10.0,2000.0,1.272,2018-10-03T05:17:32.512,900.0,24.22,9000,60.30224674827673,slicer,23.037,/nfs/morgan/chiron/tous/mir7/fitspec/181002/achi181002.1153.fits,
